case_id,category,prev,wrong,next,expected,corrected,decision,pass,bigram_prev_orig,bigram_prev_corr,bigram_orig_next,bigram_corr_next,dynamic_keep_bonus,dynamic_margin,dynamic_threshold,orig_left,orig_bi_diag
1371,negative,viral,load,levels,load,load,Correct,True,331,331,1,1,,,,,
1372,negative,acute,lung,injury,lung,lung,Correct,True,430,430,934,934,,,,,
1373,negative,case,fatality,rate,fatality,fatality,Correct,True,128,128,114,114,,,,,
1374,negative,health,literacy,among,literacy,literacy,Correct,True,282,282,20,20,,,,,
1375,negative,side,effects,of,effects,effects,Correct,True,664,664,4318,4318,,,,,
1376,negative,the,angiotensin,in,angiotensin,angiotensin,Correct,True,54,54,5,5,,,,,
1377,negative,the,cytokine,in,cytokine,cytokine,Correct,True,83,83,12,12,,,,,
1378,negative,the,interleukin,in,interleukin,interleukin,Correct,True,4,4,5,5,,,,,
1379,negative,the,azithromycin,in,azithromycin,azithromycin,Correct,True,3,3,1,1,,,,,
1380,negative,the,hydroxychloroquine,in,hydroxychloroquine,hydroxychloroquine,Correct,True,2,2,4,4,,,,,
1381,negative,the,tocilizumab,in,tocilizumab,tocilizumab,Correct,True,4,4,7,7,,,,,
1382,negative,the,remdesivir,in,remdesivir,remdesivir,Correct,True,0,0,3,3,,,,,
1383,negative,the,pneumonia,in,pneumonia,pneumonia,Correct,True,34,34,298,298,,,,,
1384,general-english,the,goverment,,government,government,Non-word error,True,0,343,0,0,,,,,
1385,general-english,public,communtiy,,community,community,Non-word error,True,0,3,0,0,,,,,
1386,general-english,data,informaiton,,information,information,Non-word error,True,0,24,0,0,,,,,
1387,general-english,we,developement,,development,development,Non-word error,True,0,0,0,0,,,,,
1388,general-english,analysis,reserchers,,researchers,researchers,Non-word error,True,0,0,0,0,,,,,
1389,domain-rule,covid,versus,infection,virus,virus,Real-word error,True,0,1,0,941,,,,,
1390,domain-rule,corona,versus,infection,virus,virus,Real-word error,True,0,100,0,941,,,,,
1391,domain-rule,,covid-18,,covid-19,covid-19,Real-word error,True,0,0,0,0,,,,,
1392,covid-normalization,,covid19,,covid-19,covid-19,Real-word error,True,0,0,0,0,,,,,
1393,covid-normalization,,covid 19,,covid-19,covid-19,Real-word error,True,0,0,0,0,,,,,
1394,covid-normalization,,covid–19,,covid-19,covid-19,Real-word error,True,0,0,0,0,,,,,
1395,covid-normalization,,covid—19,,covid-19,covid-19,Real-word error,True,0,0,0,0,,,,,
1396,covid-normalization,,covid_19,,covid-19,covid-19,Real-word error,True,0,0,0,0,,,,,
1397,covid-normalization,,covid/19,,covid-19,covid-19,Real-word error,True,0,0,0,0,,,,,
1398,covid-normalization,,covid-2019,,covid-19,covid-19,Real-word error,True,0,0,0,0,,,,,
1399,covid-normalization,,covid2019,,covid-19,covid-19,Real-word error,True,0,0,0,0,,,,,
1400,covid-normalization,,covid 2019,,covid-19,covid-19,Real-word error,True,0,0,0,0,,,,,
1401,covid-normalization,,COVID19,,covid-19,covid-19,Real-word error,True,0,0,0,0,,,,,
1402,covid-normalization,,COVID-19,,covid-19,covid-19,Real-word error,True,0,0,0,0,,,,,
1403,covid-normalization,,Covid-19,,covid-19,covid-19,Real-word error,True,0,0,0,0,,,,,
1404,covid-normalization,,CoViD-19,,covid-19,covid-19,Real-word error,True,0,0,0,0,,,,,
1405,covid-normalization,,covid19.,,covid-19,covid-19,Real-word error,True,0,0,0,0,,,,,
1406,covid-normalization,,(covid19),,covid-19,covid-19,Real-word error,True,0,0,0,0,,,,,
1407,covid-normalization,,"covid19,",,covid-19,covid-19,Real-word error,True,0,0,0,0,,,,,
1408,covid-normalization,,"covid-19,",,covid-19,covid-19,Real-word error,True,0,0,0,0,,,,,
1409,covid-normalization,,covid19-related,,covid-19,covid-19,Real-word error,True,0,0,0,0,,,,,
1410,covid-normalization,,covid19related,,covid-19,covid-19,Real-word error,True,0,0,0,0,,,,,
1411,covid-normalization,,covid19),,covid-19,covid-19,Real-word error,True,0,0,0,0,,,,,
1412,general-english,detailed,analqss,disclosed,analysis,analysis,Non-word error,True,0,67,0,4,,,,,
1413,general-english,novel,idznified,lineage,identified,identified,Non-word error,True,0,2,0,0,,,,,
1414,general-english,containing,wthiw,the,within,within,Non-word error,True,0,0,0,2431,,,,,
1415,general-english,growing,numbm,of,number,number,Non-word error,True,0,75,0,6073,,,,,
1416,general-english,a,nqve,identified,novel,novel,Non-word error,True,0,2486,0,2,,,,,
1417,general-english,the,mortplit,rate,mortality,mortality,Non-word error,True,0,311,0,643,,,,,
1418,general-english,it,idntifiem,following,identified,identified,Non-word error,True,0,2,0,6,,,,,
1419,general-english,sars-cov-2,posftiv,individuals,positive,positive,Non-word error,True,0,0,0,21,,,,,
1420,general-english,to,jovide,a,provide,provide,Non-word error,True,0,1943,0,1505,,,,,
1421,general-english,sequencing,flndngs,our,findings,findings,Non-word error,True,0,0,0,9,,,,,
1422,general-english,public,eaath,surveillance,health,health,Non-word error,True,0,3502,0,102,,,,,
1423,general-english,are,hgfer,in,higher,higher,Non-word error,True,0,39,0,958,,,,,
1424,general-english,higher,vring,winter,during,during,Non-word error,True,0,28,0,29,,,,,
1425,general-english,samples,beuwen,june,between,between,Non-word error,True,0,3,0,74,,,,,
1426,general-english,our,sidy,implemented,study,study,Non-word error,True,0,1285,0,5,,,,,
1427,general-english,that,idenilied,8,identified,identified,Non-word error,True,0,12,0,0,,,,,
1428,general-english,with,kignificnt,scope,significant,significant,Non-word error,True,0,267,0,1,,,,,
1429,general-english,was,mighr,during,higher,higher,Non-word error,True,0,543,0,28,,,,,
1430,general-english,by,ulig,either,using,using,Non-word error,True,0,1066,0,32,,,,,
1431,general-english,ii,fncbion,un-affected,function,function,Non-word error,True,0,1,0,0,,,,,
1432,general-english,very,varl,times,early,early,Non-word error,True,0,39,0,2,,,,,
1433,general-english,immediate,arlo,proteins,early,early,Non-word error,True,0,20,0,3,,,,,
1434,general-english,a,sinnifiant,redistribution,significant,significant,Non-word error,True,0,2911,0,0,,,,,
1435,general-english,times,afex,infection,after,after,Non-word error,True,0,13,0,144,,,,,
1436,general-english,viruses,incudeng,herpesviruses,including,including,Non-word error,True,0,82,0,1,,,,,
1437,general-english,hcmv,inqecton,as,infection,infection,Non-word error,True,0,10,0,144,,,,,
1438,general-english,the,developtnt,of,development,development,Non-word error,True,0,4221,0,5456,,,,,
1439,general-english,previous,stiy,we,study,study,Non-word error,True,0,100,0,2051,,,,,
1440,general-english,the,hunn,cytomegalovirus,human,human,Non-word error,True,0,1464,0,58,,,,,
1441,general-english,exist,etweea,rrna,between,between,Non-word error,True,0,35,0,0,,,,,
1442,general-english,compartment,yuing,their,during,during,Non-word error,True,0,0,0,203,,,,,
1443,general-english,mers-cov,infectyn,radiographic,infection,infection,Non-word error,True,0,0,0,0,,,,,
1444,general-english,east,respiqatry,syndrome,respiratory,respiratory,Non-word error,True,0,76,0,697,,,,,
1445,general-english,were,perfzrmd,to,performed,performed,Non-word error,True,0,1038,0,716,,,,,
1446,negative,this,variation,is,variation,variation,Correct,True,21,21,26,26,,,,,
1447,negative,the,covid-19,pendamic,covid-19,covid-19,Correct,True,4375,4375,0,0,,,,,
1448,negative,mean,more,lethality,more,more,Correct,True,2,2,0,0,,,,,
1449,negative,and,steadily,whole-genome,steadily,steadily,Correct,True,1,1,0,0,,,,,
1450,negative,the,deadliest,covid-19,deadliest,deadliest,Correct,True,22,22,0,0,,,,,
1451,negative,of,this,variant,this,this,Correct,True,8599,8599,11,11,,,,,
1452,negative,it,identified,following,identified,identified,Correct,True,2,2,6,6,,,,,
1453,negative,does,this,mean,this,this,Correct,True,16,16,4,4,,,,,
1454,negative,this,mean,more,mean,mean,Correct,True,4,4,2,2,,,,,
1455,negative,delta,variant,has,variant,variant,Correct,True,10,10,1,1,,,,,
1456,negative,growing,number,of,number,number,Correct,True,75,75,6073,6073,,,,,
1457,negative,voc,formerly,has,formerly,formerly,Correct,True,0,0,0,0,,,,,
1458,negative,receptor-binding,domain,rbd,domain,domain,Correct,True,0,0,17,17,,,,,
1459,negative,same,period,and,period,period,Correct,True,97,97,206,206,,,,,
1460,negative,617,holding,in,holding,holding,Correct,True,0,0,1,1,,,,,
1461,negative,mortality,rate,of,rate,rate,Correct,True,643,643,1825,1825,,,,,
1462,negative,the,latest,variations,latest,latest,Correct,True,331,331,0,0,,,,,
1463,negative,the,initial,high,initial,initial,Correct,True,728,728,0,0,,,,,
1464,negative,3,following,the,following,following,Correct,True,0,0,538,538,,,,,
1465,negative,countries,regarding,its,regarding,regarding,Correct,True,3,3,36,36,,,,,
1466,negative,the,spike,protein,spike,spike,Correct,True,116,116,189,189,,,,,
1467,negative,containing,within,the,within,within,Correct,True,0,0,2431,2431,,,,,
1468,negative,official,statistics,the,statistics,statistics,Correct,True,18,18,25,25,,,,,
1469,negative,covid-19,lineages,the,lineages,lineages,Correct,True,0,0,5,5,,,,,
1470,negative,higher,than,the,than,than,Correct,True,879,879,1405,1405,,,,,
1471,negative,epidemic,with,previous,with,with,Correct,True,15,15,124,124,,,,,
1472,negative,6,according,to,according,according,Correct,True,0,0,2567,2567,,,,,
1473,negative,of,fatal,reports,fatal,fatal,Correct,True,45,45,0,0,,,,,
1474,negative,whole-genome,sequencing,evolution,sequencing,sequencing,Correct,True,0,0,0,0,,,,,
1475,negative,in,common,signature,common,common,Correct,True,60,60,0,0,,,,,
1476,negative,identified,lineage,b,lineage,lineage,Correct,True,0,0,0,0,,,,,
1477,negative,western,part,of,part,part,Correct,True,6,6,1782,1782,,,,,
1478,negative,mist,parts,of,parts,parts,Correct,True,0,0,384,384,,,,,
1479,negative,the,enigma,here,enigma,enigma,Correct,True,2,2,0,0,,,,,
1480,negative,enigma,here,is,here,here,Correct,True,0,0,67,67,,,,,
1481,negative,is,much,higher,much,much,Correct,True,104,104,90,90,,,,,
1482,negative,detailed,analysis,disclosed,analysis,analysis,Correct,True,67,67,4,4,,,,,
1483,negative,change,genomic,epidemiology,genomic,genomic,Correct,True,0,0,2,2,,,,,
1484,negative,the,prevailing,lineage,prevailing,prevailing,Correct,True,46,46,0,0,,,,,
1485,negative,2021,more,detailed,more,more,Correct,True,0,0,56,56,,,,,
1486,negative,india,since,january,since,since,Correct,True,2,2,5,5,,,,,
1487,negative,in,individuals,in,individuals,individuals,Correct,True,245,245,180,180,,,,,
1488,negative,the,same,period,same,same,Correct,True,2714,2714,97,97,,,,,
1489,negative,many,countries,1,countries,countries,Correct,True,183,183,0,0,,,,,
1490,negative,in,distribution,is,distribution,distribution,Correct,True,18,18,41,41,,,,,
1491,negative,in,many,countries,many,many,Correct,True,985,985,183,183,,,,,
1492,negative,initial,high,mortality,high,high,Correct,True,0,0,346,346,,,,,
1493,negative,of,concern,voc,concern,concern,Correct,True,123,123,1,1,,,,,
1494,negative,the,growing,number,growing,growing,Correct,True,265,265,75,75,,,,,
1495,negative,become,dominant,is,dominant,dominant,Correct,True,3,3,0,0,,,,,
1496,negative,latest,variations,sars-cov-2,variations,variations,Correct,True,0,0,0,0,,,,,
1497,negative,is,does,this,does,does,Correct,True,0,0,16,16,,,,,
1498,negative,areas,where,the,where,where,Correct,True,91,91,688,688,,,,,
1499,negative,has,become,the,become,become,Correct,True,764,764,158,158,,,,,
1500,negative,signature,mutations,d111d,mutations,mutations,Correct,True,1,1,0,0,,,,,
1501,negative,since,january,2021,january,january,Correct,True,5,5,0,0,,,,,
1502,negative,from,several,countries,several,several,Correct,True,74,74,58,58,,,,,
1503,negative,prevailing,lineage,in,lineage,lineage,Correct,True,0,0,12,12,,,,,
1504,negative,its,transfer,to,transfer,transfer,Correct,True,2,2,72,72,,,,,
1505,negative,with,previous,covid-19,previous,previous,Correct,True,124,124,3,3,,,,,
1506,negative,sequencing,evolution,one,evolution,evolution,Correct,True,0,0,0,0,,,,,
1507,negative,previous,covid-19,lineages,covid-19,covid-19,Correct,True,3,3,0,0,,,,,
1508,negative,turnaround,time,of,time,time,Correct,True,47,47,1145,1145,,,,,
1509,negative,portable,device,this,device,device,Correct,True,8,8,6,6,,,,,
1510,negative,an,were,clustered,were,were,Correct,True,4,4,23,23,,,,,
1511,negative,stayed,positive,for,positive,positive,Correct,True,0,0,529,529,,,,,
1512,negative,real-time,sequencing,findings,sequencing,sequencing,Correct,True,0,0,0,0,,,,,
1513,negative,our,analysis,suggests,analysis,analysis,Correct,True,265,265,61,61,,,,,
1514,negative,our,study,implemented,study,study,Correct,True,1285,1285,5,5,,,,,
1515,negative,was,higher,during,higher,higher,Correct,True,543,543,28,28,,,,,
1516,negative,substantial,risk,factor,risk,risk,Correct,True,10,10,553,553,,,,,
1517,negative,have,analysed,extensive,analysed,analysed,Correct,True,11,11,0,0,,,,,
1518,negative,suggests,that,age,that,that,Correct,True,1044,1044,46,46,,,,,
1519,negative,we,have,analysed,have,have,Correct,True,1851,1851,11,11,,,,,
1520,negative,analysis,suggests,that,suggests,suggests,Correct,True,61,61,1044,1044,,,,,
1521,negative,showed,that,younger,that,that,Correct,True,3120,3120,5,5,,,,,
1522,negative,are,higher,in,higher,higher,Correct,True,39,39,958,958,,,,,
1523,non-word,the,sdke,protein,spike,same,Non-word error,False,0,2714,0,8,,,,,
1524,non-word,pothegenic,yirs,proceeds,virus,is,Non-word error,False,0,0,0,0,,,,,
1525,non-word,spike,prvein,containing,protein,protein,Non-word error,True,0,189,0,21,,,,,
1526,non-word,in,individuys,in,individuals,individuals,Non-word error,True,0,245,0,180,,,,,
1527,non-word,a,nmovel,identified,novel,novel,Non-word error,True,0,2486,0,2,,,,,
1528,non-word,is,ivia,as,india,via,Non-word error,False,0,14,0,1,,,,,
1529,non-word,to,fugus,2021,august,focus,Non-word error,False,0,189,0,0,,,,,
1530,non-word,contact,tacixg,program,tracing,tracing,Non-word error,True,0,189,0,1,,,,,
1531,non-word,the,eltl,sub-clades,delta,cell,Non-word error,False,0,773,0,0,,,,,
1532,non-word,optimisation,lwng,to,owing,lung,Non-word error,False,0,0,0,14,,,,,
1533,non-word,deta,clllectud,on,collected,collected,Non-word error,True,0,0,0,90,,,,,
1534,non-word,analysis,suggestia,that,suggests,suggested,Non-word error,False,0,57,0,737,,,,,
1535,non-word,of,ytixally,infected,lytically,lytically,Non-word error,True,0,1,0,0,,,,,
1536,non-word,rrna,syntksis,resulted,synthesis,synthesis,Non-word error,True,0,1,0,0,,,,,
1537,non-word,relationship,mghh,exist,might,might,Non-word error,True,0,1,0,5,,,,,
1538,non-word,rna,poymerfse,i,polymerase,polymerase,Non-word error,True,0,157,0,5,,,,,
1539,non-word,major,imemdiate,early,immediate,immediate,Non-word error,True,0,2,0,20,,,,,
1540,non-word,their,replicoation,cycle,replication,replication,Non-word error,True,0,21,0,49,,,,,
1541,non-word,days,itandar,deviation,standard,standard,Non-word error,True,0,2,0,145,,,,,
1542,non-word,our,rtuy,suggest,study,study,Non-word error,True,0,1285,0,80,,,,,
1543,non-word,mers,pnumynia,whereas,pneumonia,pneumonia,Non-word error,True,0,0,0,1,,,,,
1544,non-word,mers,aper,respiratory,upper,paper,Non-word error,False,0,0,0,0,,,,,
1545,non-word,retrospective,szud,serial,study,study,Non-word error,True,0,453,0,0,,,,,
1546,non-word,35,plients,with,patients,patients,Non-word error,True,0,0,0,11581,,,,,
1547,non-word,for,meital,educators,medical,mental,Non-word error,False,0,123,0,0,,,,,
1548,non-word,learning,materilh,were,materials,materials,Non-word error,True,0,23,0,30,,,,,
1549,non-word,to,urvef,the,survey,survey,Non-word error,True,0,45,0,105,,,,,
1550,non-word,the,gearnr,experience,learner,learner,Non-word error,True,0,20,0,2,,,,,
1551,non-word,this,stwy,aims,study,study,Non-word error,True,0,12763,0,820,,,,,
1552,non-word,experience,aqer,implementing,after,are,Non-word error,False,0,7,0,3,,,,,
1553,non-word,projection,aginst,both,against,against,Non-word error,True,0,0,0,65,,,,,
1554,non-word,direct,lawe,droplet,large,care,Non-word error,False,0,20,0,0,,,,,
1555,non-word,conferred,poteciion,only,protection,protection,Non-word error,True,0,13,0,2,,,,,
1556,non-word,shields,conyered,protection,conferred,conferred,Non-word error,True,0,0,0,13,,,,,
1557,non-word,against,direcat,large,direct,direct,Non-word error,True,0,1,0,0,,,,,
1558,non-word,masks,wwih,provided,which,with,Non-word error,False,0,11,0,4,,,,,
1559,non-word,circadian,kythms,affect,rhythms,rhythms,Non-word error,True,0,18,0,1,,,,,
1560,non-word,the,efioacy,of,efficacy,efficacy,Non-word error,True,0,990,0,1416,,,,,
1561,non-word,transcription,alhoegh,several,although,although,Non-word error,True,0,0,0,47,,,,,
1562,non-word,although,sevsrl,antidepressant,several,several,Non-word error,True,0,47,0,0,,,,,
1563,non-word,the,mporiance,of,importance,importance,Non-word error,True,0,1636,0,1814,,,,,
1564,non-word,found,untial,this,until,until,Non-word error,True,0,1,0,5,,,,,
1565,non-word,the,rntal,health,mental,mental,Non-word error,True,0,244,0,2755,,,,,
1566,non-word,measures,tuen,we,taken,then,Non-word error,False,0,1,0,219,,,,,
